id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-1492127623,,UF 2.815,2815.0,UF,"Juan Martínez De Rozas 2262, Parque Los Reyes, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|27 a 50 m² útiles,https://www.portalinmobiliario.com/MLC-1492127623-edificio-parque-panama-_JM#position%3D5%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:07.321386
MLC-2099428920,,UF 3.151,3151.0,UF,"Av. San Pablo & Avenida Manuel Rodríguez, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|33 a 52 m² útiles,https://www.portalinmobiliario.com/MLC-2099428920-edificio-san-pablo-_JM#position%3D6%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:07.835290
MLC-1491587077,,UF 2.350,2350.0,UF,"Corte Suprema 196, Bulnes, Santiago, RM (Metropolitana)",1 dormitorio|1 baño|25 m² útiles,https://www.portalinmobiliario.com/MLC-1491587077-corte-suprema-196-_JM#position%3D7%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:08.215503
MLC-1825630058,,UF 2.590,2590.0,UF,"Miraflores 476, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",2 dormitorios|1 a 2 baños|27 a 52 m² útiles,https://www.portalinmobiliario.com/MLC-1825630058-miraflores-476-_JM#position%3D8%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:08.768344
MLC-2687856828,,UF 1.850,1850.0,UF,"Maipú 1457, Parque Los Reyes, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 baño|27 a 45 m² útiles,https://www.portalinmobiliario.com/MLC-2687856828-edificio-maipu-_JM#position%3D9%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:09.300316
MLC-1912568100,,UF 2.090,2090.0,UF,"Root 555, Santa Isabel, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|24 a 52 m² útiles,https://www.portalinmobiliario.com/MLC-1912568100-carmen-root-_JM#position%3D10%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:09.827725
MLC-2268902910,,UF 1.740,1740.0,UF,"General González Balcarce 2020, Parque O'Higgins, Santiago, RM (Metropolitana)",1 dormitorio|1 baño|18 a 34 m² útiles,https://www.portalinmobiliario.com/MLC-2268902910-parque-del-sur-_JM#position%3D11%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:10.314405
MLC-916947656,,UF 2.880,2880.0,UF,"Eleuterio Ramírez 645, Santa Isabel, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|24 a 51 m² útiles,https://www.portalinmobiliario.com/MLC-916947656-eleuterio-ramirez-645-_JM#position%3D12%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:10.917831
MLC-1467783763,,UF 2.909,2909.0,UF,"Rosas 1777, Barrio Brasil, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|32 a 57 m² útiles,https://www.portalinmobiliario.com/MLC-1467783763-distrito-barroso-_JM#position%3D13%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:11.537424
MLC-1475165763,,UF 3.225,3225.0,UF,"General Jofré 376, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",1 a 2 dormitorios|1 a 2 baños|31 a 48 m² útiles,https://www.portalinmobiliario.com/MLC-1475165763-angamos-_JM#position%3D14%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae9211bf-4684-4267-99e4-0725e9511280,2024-10-30T18:36:12.106525
