id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-2722289810,,$ 1.500.000,1500000.0,$,"Maule 285, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",4 dormitorios|2 baños|125 m² útiles,https://www.portalinmobiliario.com/MLC-2722289810-maule-con-portugal-_JM#position%3D23%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:54.405053
MLC-1531958069,,$ 1.500.000,1500000.0,$,"Maule 285, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",4 dormitorios|2 baños|125 m² útiles,https://www.portalinmobiliario.com/MLC-1531958069-maule-avda-portugal-_JM#position%3D24%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:54.848888
MLC-2737629146,,$ 1.000.000,1000000.0,$,,5 dormitorios|2 baños|150 m² útiles,https://www.portalinmobiliario.com/MLC-2737629146-arriendo-a-pasos-de-todo-amplia-casa-con-5-dormitorios-_JM#position%3D25%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:55.142956
MLC-1535074119,,$ 2.600.000,2600000.0,$,"Arriendo Casona Patrimonial, Barrio Brasil, Santiago, RM (Metropolitana)",11 dormitorios|6 baños|450 m² útiles,https://www.portalinmobiliario.com/MLC-1535074119-arriendo-casona-patrimonial-_JM#position%3D26%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:55.443235
MLC-1530845117,,$ 900.000,900000.0,$,,4 dormitorios|2 baños,https://www.portalinmobiliario.com/MLC-1530845117-magnifica-propiedad-en-cuevas-2056-santiago-_JM#position%3D27%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:55.731893
MLC-1542142327,,$ 400.000,400000.0,$,"Cuevas 1999, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",2 dormitorios|1 baño|60 m² útiles,https://www.portalinmobiliario.com/MLC-1542142327-arriendo-casa-2-piso-totalmente-independiente-_JM#position%3D28%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:56.120624
MLC-2734460352,,US$ 2.200.000,2200000.0,US$,"General Gana 125, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",3 dormitorios|3 baños|500 m² útiles,https://www.portalinmobiliario.com/MLC-2734460352-casa-taller-4d3b2e-comercial-cerca-el-nuble-monta-carga-_JM#position%3D29%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:56.560113
MLC-1534509021,,$ 2.400.000,2400000.0,$,"Amunátegui, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",14 dormitorios|5 baños|450 m² útiles,https://www.portalinmobiliario.com/MLC-1534509021-gran-casa-en-arriendo-14d-5b-amunategui-santiago-centro-_JM#position%3D30%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:56.832497
MLC-2735053378,,$ 1.000.000,1000000.0,$,"Parque San Eugenio, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",4 dormitorios|2 baños|125 m² útiles,https://www.portalinmobiliario.com/MLC-2735053378-parque-san-eugenio-_JM#position%3D31%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:57.222565
MLC-1513759773,,$ 1.000.000,1000000.0,$,"Arriendo Casa Remodelada En Comuna De Santiago, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",4 dormitorios|2 baños|102 m² útiles,https://www.portalinmobiliario.com/MLC-1513759773-arriendo-casa-remodelada-en-comuna-de-santiago-_JM#position%3D32%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:57.660336
MLC-2716071720,,$ 850.000,850000.0,$,"Cuevas 1293, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",4 dormitorios|2 baños|160 m² útiles,https://www.portalinmobiliario.com/MLC-2716071720-amplia-casa-antigua-4-grandes-dormitorios-2-banos-patio-_JM#position%3D33%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:58.130180
MLC-2700991606,,$ 390.000,390000.0,$,"Herrera 80, Barrio Yungay, Santiago, RM (Metropolitana)",2 dormitorios|1 baño|60 m² útiles,https://www.portalinmobiliario.com/MLC-2700991606-arriendo-casa-2d1b-santiago-_JM#position%3D34%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:58.474732
MLC-1531657913,,$ 1.200.000,1200000.0,$,"Avendida Portugal Con Ñuble, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",7 dormitorios|2 baños,https://www.portalinmobiliario.com/MLC-1531657913-opcion-sin-aval-casa-en-arriendo-de-7-dorm-5-bodegas-_JM#position%3D35%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:59.090821
MLC-1528063195,,UF 140,140.0,UF,,1.010 m² totales,https://www.portalinmobiliario.com/MLC-1528063195-arriendo-casa-carmen-con-franklin-santiago-_JM#position%3D36%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:59.415307
MLC-1539564243,,UF 300,300.0,UF,,12 dormitorios|900 m² totales,https://www.portalinmobiliario.com/MLC-1539564243-casa-en-arriendo-de-12-dorm-en-santiago-_JM#position%3D37%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:39:59.825324
MLC-2728363172,,$ 700.000,700000.0,$,"Cuevas 900 - 1200, Barrio Diez de Julio, Santiago, RM (Metropolitana)",4 dormitorios|1 baño|113 m² útiles,https://www.portalinmobiliario.com/MLC-2728363172-casa-patrimonialvicuna-mackennaavmatta-metro-irarrazaval-_JM#position%3D38%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:40:00.077158
MLC-2706658784,,UF 250,250.0,UF,,14 dormitorios|6 baños|680 m² útiles,https://www.portalinmobiliario.com/MLC-2706658784-imponente-casa-estilo-neoclasico-frances-en-barrio-republica-_JM#position%3D39%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:40:00.371564
