id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-2722982716,,UF 22,22.0,UF,"Huerfanos/morande, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",2 baños|90 m² útiles,https://www.portalinmobiliario.com/MLC-2722982716-oficina-en-arriendo-en-santiago-_JM#position%3D37%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:49.999270
MLC-1513948357,,$ 230.000,230000.0,$,"Paseo Ahumada 300 - 600, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",1 baño|20 m² útiles,https://www.portalinmobiliario.com/MLC-1513948357-un-privado-ahumada-con-huerfanos-_JM#position%3D38%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:50.333318
MLC-2737630726,,$ 210.000,210000.0,$,,1 baño|32 m² útiles,https://www.portalinmobiliario.com/MLC-2737630726-1-privado-bano-y-cocina-independiente-iluminado-vista-_JM#position%3D39%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:50.625783
MLC-1528505377,,$ 850.000,850000.0,$,"5 Sur/franklin, Franklin - Biobío, Santiago, RM (Metropolitana)",2 baños|120 m² útiles,https://www.portalinmobiliario.com/MLC-1528505377-oficina-en-arriendo-en-santiago-_JM#position%3D40%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:50.942644
MLC-2574307206,,$ 400.000,400000.0,$,"Andes Con Esperanza, Parque Los Reyes, Santiago, RM (Metropolitana)",1 baño|20 m² útiles,https://www.portalinmobiliario.com/MLC-2574307206-oficina-en-arriendo-en-santiago-_JM#position%3D41%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:51.281453
MLC-2636111784,,UF 190,190.0,UF,,634 m² útiles,https://www.portalinmobiliario.com/MLC-2636111784-oficina-en-arriendo-en-santiago-_JM#position%3D42%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:51.622610
MLC-2757841266,,UF 60,60.0,UF,"Sepúlveda Leyton Con Exposición, Club Hípico, Santiago, RM (Metropolitana)",4 baños|200 m² útiles,https://www.portalinmobiliario.com/MLC-2757841266-oficina-en-arriendo-en-santiago-_JM#position%3D43%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:51.874427
MLC-2732867590,,UF 0,0.0,UF,"Habilitada Y Amoblada Metro La Moneda, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",9 baños|1.378 m² útiles,https://www.portalinmobiliario.com/MLC-2732867590-oficina-habilitada-amoblada-clase-a-metro-la-moneda-_JM#position%3D44%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:52.171902
MLC-1506816013,,UF 75,75.0,UF,"San Antonio 300 - 600, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",9 baños|752 m² útiles,https://www.portalinmobiliario.com/MLC-1506816013-752-m-rebajado-uf-75-1er-ano-san-antonio-con-merced-_JM#position%3D45%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:52.461394
MLC-1534191979,,UF 152,152.0,UF,,11 baños|664 m² útiles,https://www.portalinmobiliario.com/MLC-1534191979-arriendo-oficina-664-m2-agustinas-centro-historico-santiago-_JM#position%3D46%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:52.759277
MLC-2752641078,,UF 366,366.0,UF,,2 baños|611 m² útiles,https://www.portalinmobiliario.com/MLC-2752641078-oficina-de-611m2-apta-servicios-paseo-puente-con-san-pablo-_JM#position%3D47%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:53.015726
MLC-2752615154,,UF 316,316.0,UF,"Paseo Puente / San Pablo., Centro Histórico de Santiago, Santiago, RM (Metropolitana)",1 baño|528 m² útiles,https://www.portalinmobiliario.com/MLC-2752615154-edificio-oficina-paseo-puentesan-pablo-metro-cal-y-canto-_JM#position%3D48%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Df925e3f7-4cc6-4d78-85bb-667be6ca6357,2024-10-30T18:40:53.409715
